,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
563,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Arunita Paribahan,AC Seater (2+2),11:05:00,04h 40m,15:45:00,2.1,320,21
564,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Basu Travels,A/C Seater Push Back (2+3),10:10:00,05h 05m,15:15:00,2.1,399,23
565,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30:00,05h 00m,04:30:00,4.5,405,20
566,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Express Line,Volvo 9600 A/C Seater (2+2),23:45:00,05h 00m,04:45:00,4.5,449,40
567,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Maa Chandi Travels,A/C Seater / Sleeper (2+2),22:00:00,07h 30m,05:30:00,4.5,370,32
568,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels(Maa Chandi),A/C Seater / Sleeper (2+2),23:57:00,05h 13m,05:10:00,4.2,347,32
569,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+2),23:50:00,04h 55m,04:45:00,3.7,243,24
570,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),23:45:00,05h 15m,05:00:00,3.0,302,43
571,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,City Express (Shinjini),AC Seater (2+3),23:50:00,05h 05m,04:55:00,3.2,370,35
572,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Mayuri),A/C Seater (2+2),23:15:00,04h 45m,04:00:00,4.7,347,20
573,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),23:59:00,05h 01m,05:00:00,2.8,243,49
574,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Parisheba(Samanta),AC Seater (2+3),18:00:00,04h 25m,22:25:00,3.7,352,25
575,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Mayuri Express,A/C Seater (2+3),18:20:00,04h 30m,22:50:00,4.0,278,61
576,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,City Express (Maa Gauri),AC Seater (2+3),12:40:00,04h 30m,17:10:00,3.1,370,20
577,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Basu Travels,A/C Seater Push Back (2+3),23:30:00,05h 00m,04:30:00,3.4,499,20
578,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Atithi),A/C Seater Push Back (2+3),23:59:00,05h 01m,05:00:00,2.9,299,39
579,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels(Angel),A/C Seater (2+2),23:58:00,05h 12m,05:10:00,2.8,299,2
580,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Maa Chandi),A/C Seater Push Back (2+3),13:30:00,04h 35m,18:05:00,3.1,299,12
581,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Paribahan(Shinjini),A/C Seater (2+3),23:50:00,04h 40m,04:30:00,2.8,370,20
582,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Sagar Kanya),A/C Seater Push Back (2+3),23:30:00,04h 35m,04:05:00,2.9,299,16
583,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),23:55:00,05h 05m,05:00:00,1.9,302,49
584,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater (2+3),18:30:00,05h 15m,23:45:00,3.0,278,46
585,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),13:10:00,04h 46m,17:56:00,3.1,285,46
586,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Basu Travels,A/C Seater Push Back (2+3),14:32:00,04h 28m,19:00:00,2.2,390,61
587,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Samanta Travels,A/C Seater (2+3),18:10:00,05h 00m,23:10:00,2.3,285,16
588,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels(Janhabi),A/C Seater Push Back (2+3),16:45:00,04h 30m,21:15:00,2.1,299,24
589,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Samanta Travels,A/C Seater (2+3),18:50:00,04h 40m,23:30:00,2.2,285,61
590,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Tara Ma Paribahan,Non AC Seater (2+3),14:30:00,05h 00m,19:30:00,0.0,220,54
591,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Samanta),A/C Seater (2+3),18:00:00,04h 50m,22:50:00,2.6,299,20
592,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Basu Travels,A/C Seater Push Back (2+3),10:40:00,04h 20m,15:00:00,2.1,399,30
593,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Maa Gauri),A/C Seater (2+3),11:00:00,04h 30m,15:30:00,2.4,299,16
594,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Paribahan(Maa Gauri Gold),AC Seater (2+3),11:00:00,04h 45m,15:45:00,1.8,320,20
595,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Maa Gauri),A/C Seater Push Back (2+3),12:30:00,04h 50m,17:20:00,2.5,299,20
596,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Suvam Travels,A/C Seater Push Back (2+3),15:30:00,05h 00m,20:30:00,1.8,300,61
597,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),10:10:00,04h 46m,14:56:00,2.5,285,51
598,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan( Haimanti),A/C Seater Push Back (2+3),19:50:00,04h 15m,00:05:00,1.5,416,41
599,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Haimanti Bus Service,AC Seater (2+3),12:40:00,04h 50m,17:30:00,2.1,200,20
600,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Bengal Surface Transport,A/C Seater Push Back (2+3),10:40:00,04h 20m,15:00:00,1.7,399,20
601,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,City Express (BHORPET),AC Seater (2+3),17:40:00,04h 20m,22:00:00,2.3,370,31
602,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater Push Back (2+3),23:50:00,05h 10m,05:00:00,4.3,324,34
603,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Arunita Paribahan,AC Seater (2+2),23:45:00,05h 00m,04:45:00,3.5,370,21
604,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater Push Back (2+3),11:51:00,05h 09m,17:00:00,3.7,323,46
605,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,City Express (Shinjini),AC Seater (2+2),23:45:00,04h 50m,04:35:00,3.4,470,12
606,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater Push Back (2+3),17:20:00,04h 30m,21:50:00,4.0,249,46
607,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Kojagor),A/C Seater Push Back (2+3),17:00:00,04h 50m,21:50:00,3.3,299,26
608,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Purusottam Travels,A/C Seater (2+3),14:39:00,05h 26m,20:05:00,3.4,305,46
609,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Paribahan (Bhorpet),AC Seater (2+2),23:55:00,04h 50m,04:45:00,3.7,390,29
610,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Adhikary Paribahan,A/C Seater Push Back (2+3),15:00:00,04h 30m,19:30:00,3.8,265,21
611,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater Push Back (2+3),15:55:00,05h 15m,21:10:00,3.7,250,36
612,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels(Sonamoni),A/C Seater Push Back (2+3),11:20:00,05h 00m,16:20:00,3.3,299,14
613,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater / Sleeper (2+2),23:59:00,05h 31m,05:30:00,2.5,323,45
614,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan (Maity Motor),A/C Seater Push Back (2+3),22:20:00,04h 40m,03:00:00,3.0,428,25
615,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan,A/C Push Back (2+3),15:45:00,04h 45m,20:30:00,3.0,389,21
616,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan(Atithi),A/C Seater (2+3),23:55:00,05h 05m,05:00:00,3.0,399,20
617,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan(Janhabi),A/C Seater Push Back (2+3),16:45:00,04h 35m,21:20:00,2.8,389,31
618,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),21:50:00,05h 55m,03:45:00,2.6,302,51
619,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Paribahan (Maa Gouri),AC Seater (2+3),12:40:00,04h 30m,17:10:00,3.0,320,20
620,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Haimanti Bus Service,AC Seater (2+3),19:50:00,05h 40m,01:30:00,3.2,250,20
621,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Parisheba,A/C Push Back (2+3),15:15:00,04h 30m,19:45:00,2.1,352,19
622,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Kojagor),A/C Seater (2+3),15:50:00,04h 30m,20:20:00,2.7,299,10
623,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater Push Back (2+3),19:00:00,04h 35m,23:35:00,2.1,299,46
624,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan(Atithi),A/C Seater Push Back (2+3),22:40:00,06h 40m,05:20:00,1.7,428,20
625,Kolkata to Bankura,https://www.redbus.in/bus-tickets/kolkata-to-bankura,City Queen Bus Service,Non AC Seater (2+2),20:50:00,05h 10m,02:00:00,3.0,250,14
626,Kolkata to Bankura,https://www.redbus.in/bus-tickets/kolkata-to-bankura,City Queen Bus Service,Non AC Seater (2+2),21:30:00,06h 00m,03:30:00,2.2,285,18
627,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00:00,09h 00m,08:00:00,4.8,450,31
628,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:00:00,08h 10m,07:10:00,4.5,601,46
629,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30:00,08h 30m,08:00:00,4.4,617,44
630,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:55:00,08h 30m,07:25:00,4.3,450,29
631,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:50:00,09h 50m,07:40:00,4.1,648,41
632,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),22:50:00,08h 50m,07:40:00,4.0,569,45
633,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30:00,07h 30m,06:00:00,3.3,540,33
634,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55:00,07h 30m,07:25:00,3.6,510,42
635,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,RAO TRAVELS INDIA PVT LTD.,AC Seater (2+2),21:00:00,10h 30m,07:30:00,2.0,1500,33
636,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),21:30:00,09h 00m,06:30:00,1.7,1399,22
637,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),22:55:00,08h 05m,07:00:00,2.9,1799,31
638,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30:00,09h 30m,02:00:00,3.8,1103,35
639,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:30:00,08h 00m,05:30:00,4.7,450,25
640,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30:00,08h 00m,04:30:00,4.4,474,43
641,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),10:30:00,08h 30m,19:00:00,3.7,529,19
642,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),10:30:00,09h 00m,19:30:00,4.4,508,10
643,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:30:00,08h 05m,04:35:00,4.3,458,30
644,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00:00,05h 30m,03:30:00,4.6,569,39
645,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:00:00,06h 30m,00:30:00,4.8,569,15
646,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),11:15:00,06h 50m,18:05:00,3.7,889,27
647,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,AdFlixBus,A/C Seater (2+2),20:30:00,07h 00m,03:30:00,4.5,224,32
648,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),18:15:00,06h 55m,01:10:00,4.9,509,24
649,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),19:30:00,06h 35m,02:05:00,5.0,847,38
650,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:30:00,05h 45m,01:15:00,4.2,548,33
651,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),20:00:00,07h 30m,03:30:00,2.5,599,27
652,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),17:00:00,07h 15m,00:15:00,2.3,509,34
653,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:00:00,07h 00m,03:00:00,4.3,674,41
654,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:25:00,07h 20m,02:45:00,3.9,1137,1
655,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:30:00,06h 20m,02:50:00,3.9,1434,41
656,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),19:45:00,09h 00m,04:45:00,3.3,509,31
657,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),22:00:00,05h 00m,03:00:00,3.9,700,40
658,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),13:30:00,07h 00m,20:30:00,3.3,673,35
659,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:30:00,05h 25m,23:55:00,3.5,773,33
660,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:30:00,05h 25m,23:55:00,3.5,773,35
661,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,SWAGATAM TOUR HOLIDAY,Volvo AC Seater (2+2),19:00:00,07h 01m,02:01:00,0.0,2199,41
662,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Jyoti Bus Services,Bharat Benz A/C Semi Sleeper (2+2),18:00:00,07h 00m,01:00:00,0.0,1400,49
663,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),21:00:00,06h 00m,03:00:00,3.9,540,30
664,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),19:30:00,06h 30m,02:00:00,4.4,700,37
665,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),19:45:00,09h 00m,04:45:00,2.5,463,37
666,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),18:45:00,07h 25m,02:10:00,4.8,600,49
667,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),15:00:00,06h 30m,21:30:00,3.0,619,30
668,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),17:30:00,07h 45m,01:15:00,2.9,674,33
669,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),17:00:00,06h 59m,23:59:00,3.8,700,30
670,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),20:30:00,08h 00m,04:30:00,2.4,799,31
671,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00:00,06h 25m,04:25:00,2.5,619,35
672,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:30:00,05h 30m,02:00:00,1.7,700,25
673,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),17:30:00,06h 25m,23:55:00,2.8,1035,28
674,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),16:00:00,08h 00m,00:00:00,4.4,750,40
675,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),18:50:00,08h 55m,03:45:00,4.3,1899,36
676,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,R S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),17:50:00,08h 55m,02:45:00,4.3,1899,35
677,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:00:00,06h 25m,01:25:00,4.3,1724,41
678,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Holiday Appeal Private Limited,Non AC Seater (2+2),20:00:00,08h 00m,04:00:00,4.2,1599,35
679,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),18:00:00,07h 00m,01:00:00,2.4,1049,33
680,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Holiday Appeal Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),18:00:00,08h 00m,02:00:00,4.2,799,53
681,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),18:00:00,06h 30m,00:30:00,3.9,786,41
682,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),17:25:00,06h 34m,23:59:00,3.9,1137,1
683,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),19:35:00,06h 45m,02:20:00,3.9,1137,1
684,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),17:30:00,06h 25m,23:55:00,3.9,786,41
685,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),17:00:00,06h 55m,23:55:00,3.9,786,41
686,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),21:00:00,07h 30m,04:30:00,3.7,1756,49
687,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),17:00:00,07h 30m,00:30:00,3.6,720,32
688,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),17:30:00,08h 30m,02:00:00,3.5,949,45
689,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50:00,06h 40m,05:30:00,4.7,474,29
690,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30:00,06h 30m,06:00:00,4.6,474,44
691,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:45:00,06h 45m,06:30:00,4.5,474,52
692,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,AdGLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25:00,08h 35m,07:00:00,3.5,463,30
693,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:20:00,06h 40m,06:00:00,4.5,399,49
694,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:15:00,08h 15m,06:30:00,3.5,495,41
695,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),22:00:00,09h 15m,07:15:00,2.4,649,21
